GEOID,prediction,actual,error
9190042700,108771.40498296177,92308.00019476889,16463.404788192885
9190043400,52142.068992581335,97762.99990422466,45620.93091164333
9190043800,98323.95101271894,102589.00004048183,4265.049027762885
9190044100,57783.38420351512,90364.00042615873,32580.616222643614
9190044200,69475.48998584638,74423.00009568082,4947.510109834446
9190044500,62656.63706257571,57500.000058622834,5156.637003952877
9190044600,103541.33370583877,250000.99678762152,146459.66308178275
9190050200,78607.402657506,217856.99835279127,139249.59569528527
9190050400,96259.18010926167,206799.99709094324,110540.81698168158
9190050500,71980.86210965268,250000.99678762152,178020.13467796886
9190210202,47134.818441391224,66489.99972425142,19355.181282860198
9190210600,89644.91021271342,63698.99877033029,25945.911442383134
9190210800,110370.41548586744,93399.99978748716,16970.415698380282
9190211300,85817.19314057707,143288.00145330647,57470.808312729394
9190211400,104481.2064523476,95570.99997723376,8910.206475113839
9190230300,118707.48607760608,149318.00070147475,30610.514623868672
9190245400,140283.27229513886,217887.99975342376,77604.7274582849
9190245500,133676.74243851478,210155.99592018864,76479.25348167386
9190253100,120662.06340981573,66705.00050594693,53957.062903868806
9190253400,157700.4123881735,107833.99998404752,49866.41240412599
9190257100,186898.02286015413,107374.99996708239,79523.02289307174
9190425700,115203.72539389218,82042.99943871745,33160.72595517473
