GEOID,prediction,actual,error
9110881500,119403.62129158078,57433.9998323618,61969.621459218986
9120060100,114506.2918268836,185520.99979534367,71014.70796846008
9120060400,163210.80824826064,250000.99678762152,86790.18853936088
9120060600,103586.43186591117,201058.99959228587,97472.56772637469
9120061100,139476.24609623355,187058.99801588996,47582.75191965641
9120070200,46273.54273716017,67083.00019501589,20809.457457855722
9120070500,41611.33742151603,38028.00087919457,3583.3365423214564
9120070900,59458.44962013041,26042.00040489227,33416.449215238135
9120072100,67424.38382461487,63113.000421316436,4311.3834032984305
9120072200,111013.7442590484,72115.00119927654,38898.74305977186
9120072500,57833.15612152032,68587.99977532221,10754.843653801894
9120073900,6410.077713592313,50388.99929159237,43978.92157800006
9120080500,99807.66437856591,84896.00024812244,14911.664130443474
9120080700,59672.160149690135,84860.99994960334,25188.839799913207
9120090300,128033.52425296974,152174.00031607205,24140.47606310231
9120090400,125238.32408804506,146533.99892352312,21295.674835478058
9120100200,131142.10103338154,151457.99875414357,20315.897720762034
9120105200,119671.87295879831,192009.000256562,72337.12729776368
9130541500,72231.82204162574,65900.00100446038,6331.821037165355
9130542000,79935.40350560937,100956.99991879091,21021.59641318154
9130550201,134908.35290930947,133893.0010687536,1015.3518405558716
9130590102,127692.4425659368,105179.00003753696,22513.442528399843
9130610400,134911.53140715085,145624.99861917354,10713.46721202269
9140110100,37394.21606865844,80199.99945844217,42805.783389783726
9140125300,73929.46097905506,89855.000377262,15925.539398206936
9140343101,85658.19754976194,143750.00009135262,58091.802541590674
9140343400,125297.77878863094,154657.00217796242,29359.223389331484
9140345100,100414.64884058632,80140.99988104118,20273.648959545142
9140345201,120363.16236281097,92500.00031738624,27863.16204542473
9140350200,72629.31396444471,21797.000179402035,50832.31378504267
9140350300,34529.43213472571,46563.00108274651,12033.568948020802
9140351400,81633.7170269179,53544.99725666607,28088.71977025183
9140351800,90975.7110257827,62434.00081618622,28541.71020959648
9140352000,124235.79670564708,77082.99921688359,47152.79748876349
