GEOID,prediction,actual,error
09140352701,64925.183112279956,55737.00012943808,9188.182982841878
09140360300,96293.30256500345,86124.99928394367,10168.30328105978
09140360400,87408.39216836613,96471.00018377996,9062.608015413833
09140361300,134000.74595943533,110624.99983330071,23375.746126134618
09140362101,110329.55713334485,91250.00007143013,19079.55706191472
09140425400,130280.60144978447,94175.00019037134,36105.60125941313
09140425500,133722.87631682205,72472.99903445962,61249.87728236243
09150825000,101605.4920939622,94946.00022247835,6659.491871483842
09150890203,127278.65458189596,89375.00007071861,37903.654511177345
09150901102,108788.64369414587,96549.00004948195,12239.643644663913
09150904400,75896.73904661502,70536.0006511548,5360.7383954602265
09150904500,93040.93705242485,81607.00026494179,11433.936787483064
09160262100,132792.07134053388,106951.00006452504,25841.071276008835
09160300100,122422.8112893251,115480.99998871684,6941.811300608257
09160300400,126502.56497643824,119354.9997011076,7147.565275330635
09160303100,109888.92645518451,110999.99998073207,1111.0735255475593
09160310200,83893.91031422255,59256.99943164178,24636.91088258077
09160320200,120580.86737158561,79658.99938910919,40921.867982476426
09160410101,158927.41860305902,156154.00101671444,2773.4175863445853
09170140500,70252.10099456442,48438.002556348554,21814.098438215864
09170140900,99448.95697835265,47682.99885223324,51765.95812611941
09170141800,94064.32351101807,73095.000720468,20969.322790550068
09170142100,74288.03029577775,42368.00254618972,31920.02774958803
09170142300,104026.93099653284,29072.001419390755,74954.92957714209
09170150400,102048.77618447713,97451.99979766575,4596.776386811383
09170154500,63759.26945228969,56977.99880470027,6781.270647589423
09170154800,117919.1817906848,115345.99999455718,2573.1817961276247
09170157300,174403.1504784344,156515.000602871,17888.149875563395
09170160100,163461.62383695826,210929.00423858242,47467.38040162416
09170165900,153924.95789198944,140305.00037676803,13619.95751522141
09170170500,117628.81025294756,112386.00031354214,5242.809939405415
09170171100,72125.2112766798,86462.99968391263,14337.78840723283
09170171400,20834.666507658723,58140.000467347316,37305.33395968859
09170175100,79272.88996458401,82249.9994788586,2977.1095142745908
09170175900,106055.58165230691,98036.00017062687,8019.581481680041
09170180102,115529.3756064655,86783.99998096918,28745.375625496323
09170180300,89019.68731503726,59374.998586443755,29644.6887285935
09170180400,107582.42622493109,89134.99991744691,18447.426307484173
09170180601,109100.09818744437,113043.00008873378,3942.901901289413
09170184101,88234.7530017309,68589.00134090705,19645.75166082385
09170186100,127443.75088543534,120885.00012588069,6558.7507595546485
09170190200,147111.87575395624,176528.0013245228,29416.125570566568
09170190303,150370.35744461,130278.00032504498,20092.35711956503
09170361500,94981.53738960875,41453.997359697,53527.540029911754
09180690700,103004.37377532826,43234.99895737899,59769.37481794927
09180690900,117501.38165274225,93732.99972398466,23768.38192875759
09180693700,106695.44526632011,134476.00061257518,27780.555346255074
09180696500,95972.74413511669,65890.00007751744,30082.74405759925
09180696701,100048.07031318852,34643.99945450894,65404.07085867958
09180702300,105566.65664154603,72286.00084820429,33280.655793341735
09180702700,109186.05166220258,81405.9993080758,27780.052354126776
09180705101,142786.37616747356,101614.99997078817,41171.37619668539
09180714103,145901.43661215674,140234.0011599261,5667.435452230653
09180870100,117240.10117657346,106593.99992858905,10646.101247984407
09180870502,107181.43526646134,86458.00069333173,20723.434573129605
09180870701,124210.52632220677,107720.99981982644,16489.526502380337
09190010202,190739.1152515201,231912.00355448277,41172.888302962674
09190020200,165890.52053679837,250000.99678762158,84110.47625082321
09190020500,204926.5509897789,188631.00233382336,16295.548655955528
09190021000,135871.26395415462,160192.00120206352,24320.737247908895
09190021501,64298.34445365293,52155.00097175051,12143.343481902419
09190021502,80940.15495276194,73703.99972856001,7236.155224201924
