GEOID,prediction,actual,error
9110400101,80625.52490740322,67398.00140879725,13227.523498605966
9110415900,48083.03003838798,42211.99986900466,5871.030169383317
9110416100,73157.54849124243,47030.00165715466,26127.54683408777
9110417200,59002.1245565444,50312.99813838841,8689.126418155989
9110420700,82530.7309478416,115391.99983982292,32861.26889198132
9110430201,105960.09912792085,133866.0000388983,27905.900910977434
9110430602,117726.56305402973,132877.99977615246,15151.43672212273
9110430603,121943.72122915147,57222.000801639726,64721.72042751175
9110430604,108333.34928573339,117135.00012445764,8801.65083872425
9110462101,194415.12017668996,143344.9993724283,51070.12080426165
9110464102,103824.0169849608,100518.00009870974,3306.016886251062
9110473100,86264.81194802765,117668.99954493056,31404.187596902906
9110473400,76326.73766422494,83392.99938031413,7066.261716089182
9110473501,97779.17297908428,134470.0000564094,36690.82707732511
9110473602,103709.82552843884,84791.99944525943,18917.826083179418
9110477103,140855.29291268165,125648.99985432002,15206.293058361625
9110480500,76581.81874400159,94687.99987359997,18106.18112959838
9110480600,79722.22616243453,62829.000608167575,16893.22555426695
9110481300,87782.32962525415,105565.00000788196,17782.67038262781
9110484200,125244.21417741835,121087.99979524469,4156.214382173668
9110487400,85681.61061819857,166925.99795404758,81244.38733584901
9110487500,123943.14955198542,119394.00037040387,4549.149181581553
9110492600,119281.38904929221,123263.99971201747,3982.6106627252593
9110494202,60547.58444069788,105624.99995414421,45077.41551344633
9110497400,119505.71470116086,214750.00051106617,95244.28580990531
9110497500,155828.45685226185,127985.99996596822,27842.45688629363
9110497700,128205.73756372389,216016.00297657627,87810.26541285239
9110501300,24367.30026513734,21264.99799853658,3102.30226660076
9110502500,30431.709182707753,27211.999863312536,3219.709319395217
9110503300,46983.83537525495,38684.998445050354,8298.836930204598
9110503900,80070.26873028225,59625.001139548964,20445.26759073328
9110504100,49853.067438696904,43124.99759835026,6728.069840346645
9110504300,28396.875516449072,41087.00016315587,12690.124646706798
9110504800,66659.82695228868,56768.99857917053,9890.828373118151
9110504900,64218.86727871331,50563.000691493595,13655.866587219716
9110510300,57409.73837895917,41936.99941721387,15472.738961745301
9110511400,88319.16730584769,101032.99996732695,12713.83266147926
9110515101,91943.05252545026,136290.0008504971,44346.94832504685
9110515102,99825.92711691599,91711.00008967253,8114.927027243466
9110520201,134375.15474130446,180499.99833782966,46124.8435965252
9110520202,103144.85586817446,181749.99932023103,78605.14345205657
9110524300,92601.76379947955,97999.99977941348,5398.235979933932
9110524501,75109.1991898975,57704.999913375425,17404.19927652207
9110524700,60744.43037327727,79532.00087294915,18787.570499671885
9110526102,97730.72298036204,138928.9994980103,41198.27651764825
9110530400,84176.93507381674,77628.99974968802,6547.935324128717
9110535101,118421.55972359693,124022.99936823826,5601.43964464133
9110535102,110551.40832906267,92459.00019914666,18092.408129916017
9110538201,98811.59967174876,111934.9997493521,13123.400077603335
9110860100,98556.86140725136,122499.99959232523,23943.13818507387
9110881300,101599.40813536815,52137.002249034405,49462.40588633375
9110881500,89216.40657902799,57433.9998323618,31782.406746666187
9120060100,123589.64992459078,185520.99979534367,61931.34987075289
9120060400,184857.09142695233,250000.99678762152,65143.90536066919
9120060600,117369.24864006924,201058.99959228587,83689.75095221662
9120061100,184813.2346374601,187058.99801588996,2245.763378429867
9120070200,62372.79043004571,67083.00019501589,4710.209764970183
9120070500,37507.228016004054,38028.00087919457,520.7728631905193
9120070900,39404.917895884304,26042.00040489227,13362.917490992033
9120072100,86047.71966172846,63113.000421316436,22934.71924041203
9120072200,101729.68125547898,72115.00119927654,29614.680056202444
9120072500,80896.13761819799,68587.99977532221,12308.137842875774
9120073900,43340.59342783443,50388.99929159237,7048.405863757944
9120080500,99740.73439013511,84896.00024812244,14844.734142012676
9120080700,64013.18400273811,84860.99994960334,20847.81594686523
9120090300,139414.89431259868,152174.00031607205,12759.106003473367
9120090400,109621.11407757827,146533.99892352312,36912.88484594485
9120100200,150233.46994119004,151457.99875414357,1224.528812953533
9120105200,124095.54217439333,192009.000256562,67913.45808216867
9130541500,69790.1936757334,65900.00100446038,3890.19267127302
9130542000,76226.33366012402,100956.99991879091,24730.666258666897
9130550201,100122.60630850199,133893.0010687536,33770.39476025161
9130590102,114137.32684854628,105179.00003753696,8958.32681100932
9130610400,153723.77871536496,145624.99861917354,8098.780096191418
9140110100,46573.92403918373,80199.99945844217,33626.075419258435
9140125300,42789.396537113265,89855.000377262,47065.60384014873
9140343101,102176.12929904093,143750.00009135262,41573.87079231169
9140343400,137520.48014133715,154657.00217796242,17136.522036625276
9140345100,89310.09862081979,80140.99988104118,9169.098739778608
9140345201,93475.27848786852,92500.00031738624,975.2781704822846
9140350200,43926.20882530113,21797.000179402035,22129.208645899096
9140350300,27066.319203213745,46563.00108274651,19496.681879532764
9140351400,47215.992386262864,53544.99725666607,6329.004870403209
9140351800,56116.23410080134,62434.00081618622,6317.7667153848815
9140352000,64956.67056679924,77082.99921688359,12126.328650084346
9140352200,28128.47950595607,41481.99995513723,13353.52044918116
9140352400,59811.74598862694,53270.00269643754,6541.7432921894
9140352500,64521.75838626128,54697.99955795506,9823.758828306221
9140352701,35494.61732260468,55737.00012943811,20242.382806833426
9140360300,72233.5158657766,86124.99928394369,13891.483418167089
9140360400,77187.40064598055,96471.00018377998,19283.599537799426
9140361300,99391.2863164648,110624.99983330071,11233.71351683591
9140362101,70110.60039789187,91250.00007143013,21139.399673538253
9140425400,104409.15949250017,94175.00019037134,10234.159302128828
9140425500,98195.23657904955,72472.99903445964,25722.23754458991
9150825000,73845.23225914959,94946.00022247835,21100.767963328763
9150890203,81005.64703177773,89375.00007071861,8369.353038940884
9150901102,83238.68610860819,96549.00004948195,13310.313940873762
