GEOID,prediction,actual,error
09120070200,66697.10875829445,67083.00019501586,385.89143672141654
09120070500,65066.442154899705,38028.00087919453,27038.441275705176
09120070900,62003.72824093103,26042.000404892227,35961.7278360388
09120072100,89423.93391399177,63113.000421316414,26310.933492675358
09120072200,97996.37278639479,72115.0011992765,25881.37158711828
09120072500,79274.05354813112,68587.9997753222,10686.053772808926
09120073900,56223.024558396275,50388.999291592336,5834.025266803939
09120080500,103701.23848438359,84896.00024812242,18805.238236261168
09120080700,82288.4109919285,84860.99994960333,2572.5889576748305
09120090300,155942.4291242565,152174.00031607208,3768.428808184428
09120090400,108084.49521904702,146533.99892352312,38449.5037044761
09120100200,130511.8835637962,151457.9987541436,20946.115190347395
09120105200,115043.81955670728,192009.00025656205,76965.18069985477
09130541500,73675.25479627459,65900.00100446037,7775.253791814219
09130542000,102615.32630234661,100956.99991879091,1658.3263835557009
09130550201,118380.36297446681,133893.00106875363,15512.638094286813
09130590102,119264.25196755718,105179.00003753696,14085.251930020226
09130610400,128437.12425296582,145624.9986191736,17187.874366207776
09140110100,50027.6226454509,80199.99945844215,30172.37681299125
09140125300,59050.90963787037,89855.000377262,30804.090739391628
09140343101,101269.02994407808,143750.00009135262,42480.97014727454
09140343400,116037.53095262265,154657.00217796245,38619.4712253398
09140345100,105051.7424307208,80140.99988104115,24910.74254967965
09140345201,97503.7645366067,92500.00031738624,5003.764219220466
09140350200,58045.57639894423,21797.00017940199,36248.576219542236
09140350300,27704.787805749613,46563.00108274647,18858.21327699686
09140351400,56725.89296386688,53544.99725666604,3180.8957072008343
09140351800,78076.57289753103,62434.00081618619,15642.572081344842
09140352000,91768.19243034907,77082.99921688357,14685.193213465493
09140352200,33303.62190697974,41481.999955137195,8178.378048157458
09140352400,74281.85888430633,53270.002696437514,21011.85618786882
09140352500,70818.9429288773,54697.99955795503,16120.943370922265
09140352701,36380.72596177792,55737.00012943808,19356.274167660158
09140360300,78228.96404704837,86124.99928394367,7896.035236895303
09140360400,68081.39906515743,96471.00018377996,28389.601118622537
09140361300,111614.20639342007,110624.99983330071,989.2065601193608
09140362101,81400.53782985719,91250.00007143013,9849.46224157294
09140425400,89959.97328789855,94175.00019037134,4215.0269024727895
09140425500,86979.72504382787,72472.99903445962,14506.726009368256
09150825000,111126.8519442808,94946.00022247835,16180.85172180245
09150890203,96178.0069008353,89375.00007071861,6803.00683011669
09150901102,107993.73054725508,96549.00004948195,11444.730497773126
09150904400,69260.29478259613,70536.0006511548,1275.7058685586671
09150904500,76717.50142293857,81607.00026494179,4889.498842003217
09160262100,111474.70892791722,106951.00006452504,4523.708863392181
09160300100,96570.8975135262,115480.99998871684,18910.102475190637
09160300400,102595.8287293683,119354.9997011076,16759.17097173931
09160303100,70518.37015108016,110999.99998073207,40481.62982965191
09160310200,33997.32979730172,59256.99943164178,25259.66963434006
09160320200,95433.09396998744,79658.99938910919,15774.094580878256
09160410101,134836.738024211,156154.00101671444,21317.26299250344
09170140500,67180.06368331317,48438.002556348554,18742.061126964618
09170140900,81267.60651049743,47682.99885223324,33584.60765826418
09170141800,83962.93143903438,73095.000720468,10867.930718566378
09170142100,73647.08723709101,42368.00254618972,31279.08469090129
09170142300,66426.32077352231,29072.001419390755,37354.319354131556
09170150400,87796.97899482326,97451.99979766575,9655.020802842482
09170154500,65554.90863641628,56977.99880470027,8576.90983171601
09170154800,93932.10728002808,115345.99999455718,21413.892714529095
09170157300,193301.07877665202,156515.000602871,36786.07817378102
09170160100,206587.68875320238,210929.00423858242,4341.315485380037
09170165900,157861.02815861124,140305.00037676803,17556.027781843208
09170170500,109637.15716984545,112386.00031354214,2748.843143696693
09170171100,104825.39647930177,86462.99968391263,18362.39679538914
09170171400,34069.07724255117,58140.000467347316,24070.923224796148
09170175100,89996.50686549682,82249.9994788586,7746.507386638215
09170175900,94605.36703062273,98036.00017062687,3430.633140004138
09170180102,91943.71827198607,86783.99998096918,5159.718291016892
09170180300,91862.06711057105,59374.998586443755,32487.068524127295
09170180400,111243.136654464,89134.99991744691,22108.136737017092
09170180601,103213.84560200611,113043.00008873378,9829.154486727668
09170184101,82512.17252671039,68589.00134090705,13923.171185803338
09170186100,86669.81855851419,120885.00012588069,34215.1815673665
09170190200,126839.656602928,176528.0013245228,49688.34472159481
09170190303,132987.50035238883,130278.00032504498,2709.500027343849
09170361500,80786.08618088996,41453.997359697,39332.08882119296
09180690700,65018.95027149062,43234.99895737899,21783.951314111626
09180690900,134340.30025895138,93732.99972398466,40607.30053496672
09180693700,79835.2174893122,134476.00061257518,54640.78312326298
09180696500,70734.01605884357,65890.00007751744,4844.015981326127
09180696701,69219.90223171501,34643.99945450894,34575.902777206065
09180702300,79670.83701058787,72286.00084820429,7384.836162383581
09180702700,75444.50861880241,81405.9993080758,5961.490689273385
09180705101,126375.42064411216,101614.99997078817,24760.420673324
09180714103,116560.53524502061,140234.0011599261,23673.46591490548
09180870100,113816.67783588971,106593.99992858905,7222.677907300662
09180870502,56188.187750729994,86458.00069333173,30269.81294260174
09180870701,131109.4617784397,107720.99981982644,23388.46195861326
09190010202,203950.96719450416,231912.00355448277,27961.036359978607
09190020200,197938.91069921054,250000.99678762158,52062.086088411044
09190020500,226590.0846627792,188631.00233382336,37959.08232895585
09190021000,131473.50435650555,160192.00120206352,28718.496845557966
09190021501,43752.86728037342,52155.00097175051,8402.133691377087
09190021502,79027.10282427863,73703.99972856001,5323.103095718616
09190030400,152101.1157993057,250000.99678762158,97899.88098831588
09190035300,172671.9679312557,250000.99678762158,77329.02885636588
09190042700,86080.14682042881,92308.00019476887,6227.853374340062
09190043400,74887.37303331927,97762.99990422466,22875.6268709054
09190043800,92326.14178786991,102589.00004048183,10262.858252611913
09190044100,68266.14372884683,90364.00042615873,22097.8566973119
09190044200,75093.21832725672,74423.0000956808,670.2182315759128
09190044500,54489.77407286297,57500.000058622805,3010.225985759833
09190044600,166679.40072393094,250000.99678762158,83321.59606369064
09190050200,208750.2573809041,217856.99835279133,9106.740971887222
09190050400,141107.16898258677,206799.9970909433,65692.82810835654
09190050500,212853.84832893685,250000.99678762158,37147.14845868474
09190210202,93726.28628878496,66489.9997242514,27236.28656453357
09190210600,93709.7648753065,63698.99877033027,30010.766104976232
09190210800,123278.17922949606,93399.99978748716,29878.1794420089
09190211300,136708.70828902832,143288.0014533065,6579.293164278177
09190211400,96432.99445206102,95570.99997723376,861.9944748272537
09190230300,155346.52705907708,149318.00070147478,6028.526357602299
09190245400,189180.5554786729,217887.99975342385,28707.444274750946
09190245500,224588.62669674534,210155.99592018872,14432.630776556616
09190253100,130078.94800239777,66705.0005059469,63373.94749645087
09190253400,150793.2773501599,107833.99998404752,42959.277366112365
09190257100,145965.5485927122,107374.99996708239,38590.54862562982
09190425700,100174.69397869954,82042.99943871744,18131.694539982098
