GEOID,prediction,actual,error
25013801602,-1605494.4707564423,75637.00038174585,1681131.4711381881
25013801603,-1486378.8922041864,96011.00045627607,1582389.8926604625
25013801605,-1624927.5913508553,71928.9994851845,1696856.5908360397
25013802601,-1646569.0211037246,63734.0000650175,1710303.021168742
25013810414,-992244.4749919964,91509.9999518645,1083754.474943861
25013811102,-1633686.1885879587,77869.99922203235,1711556.187809991
25013811200,-1557470.829130515,71986.00055731527,1629456.8296878303
25013811301,-1267915.3709465454,73750.00043285062,1341665.371379396
25013811302,-1360823.2594268348,64038.00010791176,1424861.2595347464
25013812104,-1844539.941863134,52437.99817246565,1896977.9400355997
25013812202,-1268449.6510077443,51667.00248804428,1320116.6534957886
25013812403,-1519760.1365580747,59647.99818170989,1579408.1347397845
25013812800,-1423695.964099663,88306.99966793659,1512002.9637675998
25013813208,-1614150.824732344,83351.00076079565,1697501.8254931394
25013813601,-1044341.9566834717,103217.9997370367,1147559.9564205084
25013813802,-1231472.9125030588,101476.9997714056,1332949.9122744645
25015820700,-1005933.8125219649,79409.99861792428,1085343.811139889
25015822401,-938795.0395562673,96181.99941631597,1034977.0389725833
25017311300,-2098775.529026561,80316.0001272082,2179091.5291537694
25017312100,-2488521.0293869493,84678.00092936654,2573199.0303163156
25017312300,-1691757.0920717462,117649.00029845543,1809406.0923702016
25017312502,-2144870.7138306424,117006.99975983243,2261877.713590475
25017315401,-1265452.452459129,107656.00001787455,1373108.4524770037
25017316201,-1590226.6280286694,153333.00014368846,1743559.6281723578
25017317103,-1374866.4530748338,160865.00172916017,1535731.454803994
25017320107,-666306.3970049771,178621.0002768626,844927.3972818397
25017321302,-837754.2717011656,96016.00025163122,933770.2719527968
25017321500,-1023317.5277830575,94274.00004317224,1117591.5278262298
25017323101,-585292.5052371811,169119.99869358906,754412.5039307701
25017327101,-1048495.067057216,164582.99937886355,1213078.0664360796
25017330102,-1222654.1134167756,141979.0011925304,1364633.114609306
25017330202,-895220.1602210224,100345.00013439087,995565.1603554133
25017331300,-1212233.5637731254,142266.0013637035,1354499.565136829
25017332100,-1427625.8827007313,186117.9976197116,1613743.8803204428
25017332202,-1396180.904156667,126094.00012726156,1522274.9042839285
25017332401,-1469450.0958939106,146145.9986255643,1615596.094519475
25017333300,-1654915.3764173333,96354.0000379679,1751269.3764553012
25017335200,-1969919.781608793,130384.99929526733,2100304.78090406
25017335302,-1783684.861758599,157222.0010097842,1940906.8627683832
25017336300,-1753247.605872452,160750.0007608549,1913997.606633307
25017337300,-1484981.446564851,105644.9999301396,1590626.4464949907
25017338100,-2096420.4835358653,205758.99846822183,2302179.482004087
25017338200,-2155622.6006502467,139374.99880894026,2294997.599459187
25017338400,-1623053.979049228,250001.00146247883,1873054.9805117068
25017339500,-2639911.7000657776,94122.00002172512,2734033.7000875026
25017339803,-2159007.524532193,109921.99999924477,2268929.5245314375
25017339900,-2516550.7561190133,107719.99995223207,2624270.7560712453
25017340100,-2302863.7930427627,154452.99970433715,2457316.7927471
25017341500,-1964426.9757858766,101015.99991170905,2065442.9756975856
25017341600,-1845590.523152745,94815.99970894752,1940406.5228616926
25017341901,-1412983.3038243207,100965.99982998121,1513949.303654302
25017342202,-2391901.873968978,73649.99885061082,2465551.872819589
25017342501,-2352291.236461031,67717.00105638587,2420008.2375174165
25017342502,-2308358.0517006516,63652.00001611091,2372010.0517167626
25017342600,-2568701.72029792,83448.00019576772,2652149.720493688
25017350500,-2518281.9905933193,160556.00189091073,2678837.99248423
25017350701,-2736774.9317591568,119469.99982733741,2856244.931586494
25017350800,-2621890.008647312,174615.00079437415,2796505.009441686
25017350900,-2344672.9330731006,207775.99877148782,2552448.9318445884
25017351203,-2009182.2835364146,172749.99767498698,2181932.281211402
25017351204,-2387267.8752192804,128438.00038332604,2515705.875602606
25017351500,-1863203.059922033,69062.99874476538,1932266.0586667983
25017353102,-2050686.5098268637,79317.99897830738,2130004.508805171
25017353700,-2597704.6648573,108193.99995377452,2705898.6648110747
25017354100,-2250460.761996098,137361.000652942,2387821.7626490397
25017356300,-2087171.1912867436,115426.99987292297,2202598.1911596665
25017356704,-1796379.0073322898,156315.99950050027,1952695.00683279
25017357100,-1666758.7055101548,163466.0019654826,1830224.7074756376
25017357500,-1884728.8076902037,166562.9977914194,2051291.805481623
25017357600,-1861836.85023461,183214.00183967524,2045050.8520742853
25017360300,-1279550.218220789,180749.99940116616,1460300.217621955
25017363104,-627364.608397572,153065.00032989233,780429.6087274642
25017364102,-719540.3588538223,118055.99981450479,837596.3586683271
25017368300,-2253957.3725665677,98374.99989376118,2352332.372460329
25017373600,-1602915.3254712124,250001.00146247883,1852916.3269336913
25017374400,-2190324.290389919,242699.9949625248,2433024.285352444
25017374700,-1900727.4264092285,171333.00119002323,2072060.4275992517
25017382200,-1401139.0667096411,149942.9998520431,1551082.0665616842
25017383101,-1970043.998998956,64107.00125640859,2034151.0002553647
25017383700,-1834391.889579045,115949.9998907134,1950341.8894697584
25017383800,-2038337.7757679252,132079.0006170463,2170416.7763849716
25017383902,-1022767.448141531,182879.9973495134,1205647.4454910443
25017383904,-1037140.9801414405,98610.99974037855,1135751.979881819
