GEOID,prediction,actual,error
09110400101,119487.95900538813,67398.00140879725,52089.95759659087
09110415900,58669.44865597142,42211.99986900466,16457.448786966757
09110416100,66141.21629244901,47030.00165715466,19111.214635294353
09110417200,70086.58933588545,50312.99813838841,19773.591197497044
09110420700,117554.47788475483,115391.99983982292,2162.478044931908
09110430201,95421.96259953514,133866.0000388983,38444.03743936315
09110430602,97902.92303510108,132877.99977615246,34975.07674105138
09110430603,110426.03220186105,57222.000801639726,53204.03140022132
09110430604,112080.65463386598,117135.00012445764,5054.345490591659
09110462101,138230.66673131118,143344.9993724283,5114.332641117129
09110464102,136464.1642683606,100518.00009870974,35946.164169650845
09110473100,112184.1701192875,117668.99954493056,5484.829425643053
09110473400,120403.0173086355,83392.99938031413,37010.01792832138
09110473501,86367.64916734355,134470.0000564094,48102.35088906584
09110473602,129929.96217586893,84791.99944525943,45137.962730609506
09110477103,126713.12057440565,125648.99985432002,1064.1207200856297
09110480500,93774.4947334544,94687.99987359997,913.5051401455712
09110480600,66320.55839354242,62829.000608167575,3491.5577853748473
09110481300,103514.05116977401,105565.00000788196,2050.9488381079427
09110484200,136275.36915561478,121087.99979524469,15187.369360370096
09110487400,121296.08977440468,166925.99795404758,45629.908179642895
09110487500,114388.23522934954,119394.00037040387,5005.765141054333
09110492600,120506.51143714382,123263.99971201747,2757.488274873642
09110494202,111653.96560135782,105624.99995414421,6028.965647213612
09110497400,108186.66485071389,214750.00051106617,106563.33566035228
09110497500,111405.43888459973,127985.99996596822,16580.56108136849
09110497700,142614.36316983638,216016.00297657627,73401.6398067399
09110501300,74372.46522036244,21264.99799853658,53107.467221825864
09110502500,75997.85003818764,27211.999863312536,48785.8501748751
09110503300,33233.4121594812,38684.998445050354,5451.586285569152
09110503900,60889.689786674186,59625.001139548964,1264.688647125222
09110504100,39403.833848427756,43124.99759835026,3721.1637499225035
09110504300,76709.78642215404,41087.00016315587,35622.78625899817
09110504800,112218.64533231985,56768.99857917053,55449.64675314932
09110504900,85623.73927497111,50563.000691493595,35060.73858347752
09110510300,110562.61997205083,41936.99941721387,68625.62055483696
09110511400,112521.93780254704,101032.99996732695,11488.937835220087
09110515101,115351.26557833051,136290.0008504971,20938.735272166596
09110515102,119343.31378735721,91711.00008967253,27632.313697684687
09110520201,129636.35911622996,180499.99833782966,50863.639221599704
09110520202,117889.04939548622,181749.99932023103,63860.94992474481
09110524300,114899.77380513672,97999.99977941348,16899.774025723236
09110524501,52570.668364153564,57704.999913375425,5134.331549221861
09110524700,100751.20691246855,79532.00087294915,21219.2060395194
09110526102,129210.05156237839,138928.9994980103,9718.947935631906
09110530400,136674.92901678837,77628.99974968802,59045.92926710035
