GEOID,prediction,actual,error
25017338100,132147.47823419067,205758.99846822183,73611.52023403117
25017338200,109128.77653385742,139374.99880894026,30246.222275082837
25017338400,134415.88283301517,250001.00146247883,115585.11862946366
25017339500,80355.3032858145,94122.00002172512,13766.69673591062
25017339803,144503.39275972763,109921.99999924477,34581.392760482864
25017339900,109748.92708713221,107719.99995223207,2028.9271349001356
25017340100,159278.31298436143,154452.99970433715,4825.313280024275
25017341500,109582.83853904583,101015.99991170905,8566.83862733678
25017341600,73932.22339432489,94815.99970894752,20883.776314622635
25017341901,108352.54358508329,100965.99982998121,7386.543755102073
25017342202,76565.70243747771,73649.99885061082,2915.70358686689
25017342501,109845.6276352708,67717.00105638587,42128.62657888493
25017342502,98638.27657511199,63652.00001611091,34986.276559001075
25017342600,95025.85774815385,83448.00019576772,11577.857552386136
25017350500,40136.617453417406,160556.00189091073,120419.38443749333
25017350701,137268.51578914476,119469.99982733741,17798.515961807352
25017350800,108371.73459158077,174615.00079437415,66243.26620279338
25017350900,102877.8065103995,207775.99877148782,104898.19226108832
25017351203,141244.60730168805,172749.99767498698,31505.390373298927
25017351204,118390.29657420213,128438.00038332604,10047.703809123908
25017351500,64402.014720477775,69062.99874476538,4660.984024287609
25017353102,69895.16956429565,79317.99897830738,9422.829414011736
25017353700,100251.5441128409,108193.99995377452,7942.455840933617
25017354100,94527.88011707776,137361.000652942,42833.12053586423
25017356300,115758.20226438263,115426.99987292297,331.2023914596648
25017356704,137828.62055949643,156315.99950050027,18487.378941003844
25017357100,125445.00001701975,163466.0019654826,38021.00194846286
25017357500,107086.37573790034,166562.9977914194,59476.62205351905
25017357600,109644.28749949626,183214.00183967524,73569.71434017898
25017360300,142081.55658624563,180749.99940116616,38668.442814920534
25017363104,128588.67667915842,153065.00032989233,24476.323650733902
25017364102,130047.24495858913,118055.99981450479,11991.245144084343
25017368300,98522.74214396518,98374.99989376118,147.742250203999
25017373600,138530.65482137725,250001.00146247883,111470.34664110158
25017374400,119250.84236740027,242699.9949625248,123449.15259512453
25017374700,106393.29045706453,171333.00119002323,64939.7107329587
25017382200,147058.42155192466,149942.9998520431,2884.5783001184464
25017383101,91700.26883827042,64107.00125640859,27593.26758186183
25017383700,106856.48553054182,115949.9998907134,9093.514360171583
25017383800,106020.9954654856,132079.0006170463,26058.00515156069
25017383902,144849.51082898775,182879.9973495134,38030.48652052565
25017383904,134299.33255241482,98610.99974037855,35688.33281203627
25017384004,86818.38579649787,136581.0013642857,49762.61556778784
25017385102,141588.9008145274,137344.0007812208,4244.9000333066215
25017387202,149538.20087021508,188471.99888527056,38933.79801505548
25021400202,92657.01741913872,93702.00018648186,1044.9827673431428
25021400700,123551.33745774205,166333.0015299454,42781.66407220336
25021402102,113884.19766893679,84529.00021761883,29355.19745131796
25021402200,91787.39211675347,145546.9993064424,53759.60718968892
25021402300,120989.65811482785,149732.00111037778,28742.34299554993
25021402500,133188.326664512,120000.00012613872,13188.326538373265
25021403300,116314.06699829307,250001.00146247883,133686.93446418576
25021408102,137428.04955444433,144948.99881136417,7520.949256919848
25021409102,144925.89249264848,201704.9986802692,56779.106187620724
25021411302,113884.81554943541,131861.0001755859,17976.184626150498
25021413201,107445.10200988408,82719.00052227505,24726.101487609034
25021413300,92079.18777836366,138124.9988939208,46045.81111555714
25021413500,104930.25016998358,71714.99859625142,33215.25157373217
25021414300,109375.56552456625,169631.99816844924,60256.43264388299
25021415101,115070.05045074284,147163.00013184204,32092.9496810992
25021415202,106840.54690936705,142083.00090851338,35242.453999146324
25021417704,75929.74379117024,97707.9996689703,21778.255877800053
25021417802,109666.99857598284,44482.001455575846,65184.997120406995
25021418002,117813.03444708828,103859.00003283186,13954.034414256428
25021418004,96114.90937007323,82825.99954795743,13288.909822115806
25021419100,111692.8406755848,127000.00021776132,15307.159542176523
25021419300,125593.90567022919,102750.00030572135,22843.90536450784
25021419400,94611.34293244607,94107.00063565964,504.3422967864317
25021420101,110247.8263515267,112023.99997147582,1776.1736199491133
25021422600,109761.82951021956,131327.9998576931,21566.17034747354
25021440102,140606.34738748442,139374.99880894026,1231.348578544159
25021442103,138013.8797190581,195694.0018084491,57680.12208939099
25021442104,129944.44979035208,149464.00129658167,19519.55150622959
25021442203,131192.20235127318,100734.99977871901,30457.202572554175
25021457200,120528.3893955343,215380.0008151558,94851.6114196215
25023500104,149145.43601557275,110445.99999384102,38699.43602173173
25023501102,113695.02763085737,213992.9974271864,100297.96979632904
25023501201,127904.58436167639,239832.995398062,111928.4110363856
25023504101,150055.93223305335,167430.99858594942,17375.066352896072
25023505103,116875.70050856959,130109.00037641662,13233.299867847032
25023506205,101075.55905166769,125490.9998368282,24415.440785160506
25023510400,101991.96379575344,58528.997445104906,43462.96635064854
25023510501,125571.42787289327,109766.00000406879,15805.427868824481
25023510503,97731.4379831778,54112.99771808353,43618.44026509428
25023510900,114505.07570378602,37557.99995589265,76947.07574789337
25023511100,109782.8510697177,99951.00022814334,9831.850841574356
25023511400,93829.20695485537,73438.00128490177,20391.205669953604
25023511601,121993.2783583666,83076.99949003235,38916.27886833425
25023520202,112008.58771922182,119133.0002838286,7124.412564606784
25023521102,170538.0734545091,94073.99971626094,76464.07373824817
25023522102,120295.89039881446,106893.99995702723,13401.890441787225
25023523203,129531.12817211698,177749.9973350648,48218.86916294783
25023530200,129348.85271562905,71204.99960704698,58143.85310858207
25023530300,132295.1467076187,70203.99914844672,62091.14755917198
25023530700,119913.6061027103,111963.99994434163,7949.606158368668
25023542101,132082.07512230583,103390.99989212443,28691.075230181406
25023542102,115768.80164609363,99148.00032019075,16620.80132590288
25023543100,140575.44626863213,119749.99971749958,20825.446551132554
25025000505,153919.42903521482,80555.99881696078,73363.43021825404
25025000603,51615.79005525772,33229.00007313302,18386.789982124697
25025000703,107880.41868414705,46984.997757745885,60895.420926401166
25025010103,67665.28069887254,44999.99954983488,22665.281149037655
25025010104,91759.54705896677,88610.99971083085,3148.547348135922
25025010206,69634.4452756361,60769.002241538896,8865.443034097203
25025010801,121049.81172534659,159140.9973788978,38091.185653551205
25025020304,75932.0932977276,189166.9988153208,113234.90551759322
25025030500,165062.45762039057,139190.99952970643,25871.458090684144
25025040200,144519.81376751442,138000.0011724735,6519.812595040916
25025040300,129170.56546139519,184879.00179458276,55708.436333187565
25025050101,104043.2851970725,65662.00003836601,38381.285158706494
25025051101,116290.17538254868,80000.00000794789,36290.17537460079
25025060200,103774.84272262064,178062.9981446257,74288.15542200505
25025060700,102673.86480111118,23669.998593685,79003.86620742618
25025061000,232767.16655930865,84176.00104521669,148591.16551409196
25025061101,179381.93394407094,24318.00271745141,155063.93122661952
25025061204,158553.5526379179,166691.99932174644,8138.446683828544
25025070501,123074.51389838713,224820.9991790308,101746.48528064367
25025070600,67878.47855597502,241007.99838275404,173129.51982677903
25025070902,128447.97443592161,126874.99965874571,1572.9747771758994
25025080401,134650.94982905197,32525.998200459857,102124.95162859211
25025080801,100387.20541598213,38188.00254632585,62199.20286965628
25025081302,175750.72615857466,29961.99985484757,145788.72630372707
25025081800,147747.04830355968,60719.997436894395,87027.05086666529
25025090100,95187.05007212824,37197.99766491132,57989.05240721692
25025091001,88371.69338774492,89264.99961642783,893.3062286829081
25025091100,115281.52271161924,129731.99963249822,14450.47692087898
25025091300,103513.89071910451,60962.00228743932,42551.8884316652
25025091600,134016.6993988647,45321.002302018656,88695.69709684604
25025091800,131116.86775031738,41817.00270368006,89299.86504663732
25025100400,111127.03061945789,115905.9998471686,4778.96922771071
25025100603,82023.53806859089,140153.00044950913,58129.46238091824
25025101002,86534.43884882206,48667.00042194295,37867.43842687911
25025110104,111880.92037804263,79464.00038035563,32416.919997687
25025110105,122605.43973807587,152018.99887552732,29413.559137451448
25025110201,111311.97702578784,70138.99897126133,41172.97805452651
25025110501,139007.21306809556,147500.00109413502,8492.78802603946
25025110502,165200.61314607278,126249.999701236,38950.61344483678
25025120103,121183.32498928018,247532.99805265834,126349.67306337816
25025120301,86927.8279684917,130245.99959301412,43318.17162452241
25025120400,121363.82980314517,163713.00093624607,42349.1711331009
25025130101,124814.60016702372,154527.99947223286,29713.39930520914
25025130402,97222.34275947882,107985.99998976455,10763.657230285724
25025130406,122290.17738657512,46462.998692175395,75827.17869439971
25025140102,97538.19674397138,128673.00069650762,31134.80395253624
25025140105,138195.66285744496,84999.9996680257,53195.663189419254
25025140107,110894.85590359101,106110.99993988735,4783.855963703667
25025160601,89150.70945898318,108604.99999776526,19454.29053878208
25025170102,118723.31713755387,95023.00031686971,23700.31682068415
25025170502,98987.3769286617,67375.00029873775,31612.37662992395
25025180301,94781.69918326467,139554.00113038722,44772.30194712254
25025180500,90821.06958042076,113213.99985936108,22392.930278940315
25027700100,125573.46382815282,115419.99994660812,10153.463881544696
25027702202,137175.57123928197,79582.99948240406,57592.57175687791
25027703100,117895.71976874076,63355.99907827124,54539.72069046952
25027707100,136794.01194188,62764.998864203924,74029.01307767606
25027708100,137156.34955157718,101160.99965214528,35995.349899431894
25027709201,122948.64646225404,93488.99954037665,29459.646921877385
25027710200,131907.58879081786,106369.00016297316,25538.5886278447
25027710601,131740.5638451905,67565.00103493873,64175.56281025178
25027710602,129049.62546262547,57194.00100904774,71855.62445357774
25027710800,133040.53191929433,58562.99718854732,74477.53473074701
25027716102,74556.28979186194,99043.99989481572,24487.710102953773
25027716200,102120.17931965974,77934.99939921772,24185.179920442024
25027719100,137571.80076482592,136027.00020336022,1544.8005614657013
25027723100,128478.34776706896,85513.00080449789,42965.34696257107
25027724100,127008.54981106728,78988.0011345936,48020.54867647367
25027729200,126411.42754337977,104090.9999722259,22320.42757115388
25027730500,103097.69109721507,71667.00112835554,31430.68996885953
25027730902,131535.93970072456,82697.00085519868,48838.938845525874
25027731102,97238.46014745686,119428.99980288412,22190.53965542726
25027731400,145773.78344059398,37620.999647422315,108152.78379317166
25027731602,96726.21238536993,28234.99903245407,68491.21335291586
25027731802,108511.04740176175,32154.997494724477,76356.04990703728
25027732001,121258.7560675584,32952.002330238596,88306.7537373198
25027732202,123184.69525692468,82318.00104440871,40866.69421251597
25027732600,140642.21141330386,48437.99730937608,92204.21410392778
25027738100,137779.91937466068,97901.99995769859,39877.91941696209
25027739101,112947.5259479215,116354.00009706331,3406.47414914181
25027739202,103385.12399755478,106969.9999677508,3584.8759701960225
25027741101,132297.4224374001,181607.00178094217,49309.57934354208
25027744300,121202.1352295806,64629.99914602279,56572.13608355781
25027745100,118290.54611675741,115216.00006716952,3074.5460495878942
25027747101,114338.75128283419,88427.00043159703,25911.750851237157
25027749200,138794.4493589439,122268.00037147963,16526.448987464275
25027750300,130068.82750312451,99559.00009815948,30509.827404965035
25027752101,112770.88377391305,146033.00098048305,33262.117206569994
25027752102,123927.4401112916,153770.99867469663,29843.558563405037
25027753200,92273.5881642231,91893.99955800963,379.58860621346685
25027754300,104681.47417206848,49318.001017840485,55363.473154228
25027755100,107927.73424890939,58933.997894282686,48993.7363546267
25027756102,136313.74215581745,127315.00009419376,8998.742061623692
25027761300,125520.38853177337,114903.99985513254,10616.388676640825
