GEOID,prediction,actual,error
25001010208,162522.9683539535,94637.00030130803,67885.96805264548
25001010304,116705.18856394963,70779.00108250938,45926.187481440254
25001012001,123902.65537165527,78085.0007773495,45817.65459430577
25001012101,111430.07813443254,85595.00023424793,25835.07790018461
25001012800,142750.27856548282,126837.99960104127,15912.278964441546
25001013400,166275.48699824436,130803.99900396354,35471.48799428082
25001013600,140239.9339631258,104625.00000592961,35614.93395719619
25001013700,116151.55698512294,93565.99970938875,22585.557275734187
25001014002,120338.34121099328,97451.99979766575,22886.341413327536
25001014600,161453.03708058514,89779.0006969486,71674.03638363654
25001014800,100550.896741278,57041.99884557272,43508.89789570528
25003900300,89402.56521766071,76785.99967159948,12616.565546061232
25003900600,82280.96111144582,50745.002832949125,31535.9582784967
25003912100,118185.19024557037,81167.99934019269,37017.190905377676
25003913100,137680.4802435183,97569.000332664,40111.47991085431
25003931400,106424.34337174612,102895.99996037489,3528.3434113712283
25003934300,192762.42502199067,110385.00004825166,82377.424973739
25003935300,88404.61705203232,47896.0023943213,40508.61465771102
25005613400,106985.46349443284,101201.00007461714,5784.4634198157
25005613901,98004.22771178308,62167.001105949734,35837.22660583335
25005613902,105744.71714373573,67390.00066724289,38354.716476492846
25005614101,127050.3904206539,76017.00056132633,51033.389859327566
25005631300,161890.46201242864,99219.00009762765,62671.461914800995
25005631700,157457.03195105295,111419.9998807349,46037.03207031805
25005631800,133880.9793359542,96553.99977650814,37326.979559446074
25005640202,86456.26415535445,35413.00151056322,51043.26264479123
25005640800,81515.63539024422,68086.99899508923,13428.636395154987
25005641101,49333.313815778005,24068.99868459288,25264.315131185125
25005642200,67765.80869514967,64432.000435171154,3333.808259978512
25005644200,101116.52906421358,118333.00070542753,17216.471641213953
25005645101,92319.81351355322,115556.00031278122,23236.186799228002
25005646101,174713.20572569524,87542.99963718996,87170.20608850528
25005646104,124172.84978152931,116057.99971281791,8114.850068711399
25005650102,114945.85171360247,67813.00010888331,47132.851604719166
25005650900,91237.64841114392,36430.998662575555,54806.649748568365
25005651300,76219.54363461489,36339.00191782517,39880.541716789725
25005651600,92908.86000959335,70376.9991687774,22531.86084081595
25005652100,101553.36244638353,71686.00120147034,29867.36124491319
25005652300,63647.73039551005,44696.00035069873,18951.730044811324
25005655400,112337.64237048027,102083.00008555665,10254.642284923626
25005985600,155055.3130279361,128888.99971415204,26166.31331378405
25009203301,119467.74210947964,130261.00022213257,10793.258112652926
25009204200,95703.93497881995,86844.99974375876,8858.935235061188
25009206400,64011.560877334385,98541.99994144074,34530.43906410635
25009206500,81995.96120560268,41905.99801658133,40089.96318902135
25009208301,80292.15085670195,84725.00059919464,4432.84974249269
25009209200,163982.4615073337,186094.00135800344,22111.53985066974
25009210302,111438.82194927741,113255.99994859542,1817.1779993180098
25009210500,124332.9603505029,141760.99983372574,17428.03948322285
25009210700,69078.02457505756,61320.00065708405,7758.023917973507
25009210800,53966.379464465026,68952.00111245218,14985.621647987158
25009210900,107012.26476350517,78363.00003433261,28649.26472917256
25009211100,102894.80010689759,106160.99992822835,3266.199821330767
25009212101,107137.23695046907,176067.99992608413,68930.76297561506
25009213100,153209.73990784207,192605.00247829995,39395.26257045788
25009217201,109175.72412177666,119195.99969162077,10020.275569844118
25009217401,68242.2063113687,67926.00027310438,316.2060382643249
25009221600,58616.62490871351,59205.00050310083,588.3755943873257
25009221700,95562.67740909076,75795.00060366135,19767.676805429408
25009221902,131834.54518359795,99812.99992464113,32021.545258956816
25009250200,101034.90920172309,88402.99981819089,12631.909383532198
25009250400,76438.47114255928,53074.00220304299,23364.468939516293
25009250600,79894.9432017622,54925.001451982054,24969.941749780148
25009250700,62561.89190402922,58471.000218456225,4090.8916855729913
25009251500,75044.551077176,61042.00140010094,14002.549677075061
25009251800,97562.4953114794,76297.00000369802,21265.495307781384
25009252601,102845.74115998198,96316.99990131932,6528.74125866266
25009260301,119584.51581933074,102945.99999230649,16638.515827024254
25009261000,71758.4143932556,94722.00007942478,22963.585686169172
25009261101,123073.09247420008,125840.99997693738,2767.9075027373037
25009263100,158536.1010374926,189048.001219298,30511.900181805395
25009264100,135249.2681597085,135520.99879444286,271.7306347343547
25009266100,121441.01778742427,101087.99991039606,20353.017877028207
25009266400,127027.12611416442,80312.99962266322,46714.1264915012
25011040501,107943.1025116084,53468.00042943949,54475.102082168916
25011040600,115105.91073140624,100820.00010746531,14285.91062394093
25011041100,102337.65200184463,87812.9996255093,14524.652376335333
25011041301,83129.99856796426,49999.9971099956,33130.001457968654
25011041302,68326.84449485151,36494.998703448,31831.84579140351
25013800101,107456.12512245403,62718.00062933505,44738.12449311898
25013800300,87674.14434029322,59860.9994491529,27813.14489114032
25013800900,83454.6737269829,15539.00041740296,67915.67330957994
25013801300,98548.40848829325,37208.00146018417,61340.40702810908
25013801503,97780.50226282007,59327.000028679984,38453.50223414008
25013801602,142210.11951666302,75637.00068686879,66573.11882979423
25013801603,129959.87363748264,96011.00025823187,33948.87337925077
25013801605,104880.16002343502,71928.99868704379,32951.16133639123
25013802601,136618.0636578175,63734.00054173994,72884.06311607755
25013810414,128466.19027539463,91510.0006056971,36956.18966969753
25013811102,112090.32563332214,77869.99999565398,34220.32563766815
25013811200,120296.39623345564,71985.99955194675,48310.39668150889
25013811301,111840.79514164334,73750.00104671634,38090.794094927
25013811302,90439.75707952873,64037.999262993515,26401.757816535217
25013812104,87280.688137625,52438.00216509564,34842.685972529354
25013812202,125061.99552104961,51667.00286943391,73394.9926516157
25013812403,165777.54393882633,59647.998852845965,106129.54508598037
25013812800,129616.11865407244,88306.99975688221,41309.11889719023
25013813208,138078.53775631462,83350.99990582552,54727.5378504891
25013813601,126152.54726234154,103217.99998190309,22934.547280438448
25013813802,132358.9825985166,101477.00006676826,30881.982531748334
25015820700,123679.85268863183,79410.00134737,44269.851341261834
25015822401,133919.72224940144,96181.99990715964,37737.7223422418
25017311300,63652.667524687175,80315.9999007461,16663.332376058926
25017312100,65180.49396298489,84678.0006612346,19497.506698249716
25017312300,122936.40381100653,117649.00063682585,5287.403174180683
25017312502,99805.459093166,117007.00004271275,17201.540949546747
25017315401,83225.54203319747,107656.00005448233,24430.458021284852
25017316201,113420.17790486693,153333.00022774568,39912.822322878754
25017317103,158715.57569873697,160865.000251028,2149.4245522910205
25017320107,152287.2921126252,178621.0023850127,26333.710272387485
25017321302,162528.57122966647,96015.99998525805,66512.57124440842
25017321500,124896.268820348,94273.9997933176,30622.2690270304
25017323101,130228.35802140959,169119.9980664271,38891.64004501751
25017327101,125768.79888139362,164583.0002320148,38814.20135062118
25017330102,128682.70076992027,141978.99942061357,13296.298650693308
25017330202,108391.37417780235,100344.99989617075,8046.374281631608
25017331300,166725.97941518913,142266.00098473587,24459.97843045325
25017332100,162254.64893376996,186117.9976911042,23863.348757334228
25017332202,132588.53553900387,126093.99986234431,6494.535676659565
25017332401,131804.09169825597,146146.00125329237,14341.9095550364
25017333300,84950.04354876894,96353.99964878171,11403.956100012772
25017335200,138125.791031452,130384.9999331003,7740.791098351707
25017335302,109684.1979805187,157221.99985766027,47537.80187714157
25017336300,123389.42959972477,160750.00284719944,37360.57324747468
25017337300,92982.7188434691,105644.99996691686,12662.281123447756
25017338100,151027.87641372616,205759.00517141508,54731.128757688915
25017338200,103450.29084184118,139374.9995987289,35924.70875688772
25017338400,184202.56831724744,250000.99678762158,65798.42847037414
25017339500,57277.95591424083,94121.99969624553,36844.0437820047
25017339803,75989.23068259557,109921.99984462069,33932.76916202511
25017339900,80932.55483744154,107720.00009535479,26787.44525791325
25017340100,98348.43229503854,154453.00094301358,56104.568647975044
25017341500,62984.6851409904,101015.99986441455,38031.314723424155
25017341600,71938.03339777543,94815.99995534486,22877.966557569423
25017341901,135046.78989360484,100966.00001659426,34080.78987701058
25017342202,74486.12523955706,73650.0006146305,836.1246249265678
25017342501,63967.456642227036,67717.00004757462,3749.5434053475838
25017342502,61342.93356319617,63651.99883237023,2309.0652691740543
25017342600,59440.25942164067,83448.0000598285,24007.740638187825
25017350500,77269.1578555163,160555.9995934124,83286.84173789609
25017350701,76373.20736158123,119470.00005071728,43096.792689136055
25017350800,102031.10628457984,174614.99927431875,72583.8929897389
25017350900,80089.35297334548,207776.005078701,127686.65210535553
25017351203,92260.01636591076,172750.0016734407,80489.98530752995
25017351204,56105.54091529238,128438.00062285256,72332.45970756018
25017351500,61264.26647806781,69063.00109128468,7798.734613216868
25017353102,100834.92269823441,79317.99871105736,21516.923987177055
25017353700,55326.850185095165,108193.99984573241,52867.149660637246
25017354100,104358.30612185736,137361.0014424164,33002.69532055904
25017356300,101194.19605664765,115427.00013834203,14232.804081694383
25017356704,127777.12935480828,156316.00130428415,28538.87194947587
25017357100,142026.6179726113,163466.00126772033,21439.38329510903
25017357500,100623.24291654251,166563.00112828362,65939.75821174111
25017357600,96308.08302183294,183213.99951874313,86905.9164969102
25017360300,166137.11187535277,180750.0008909349,14612.889015582128
25017363104,129858.85396512513,153064.99895192438,23206.14498679925
25017364102,99001.2265994417,118056.00006824816,19054.773468806467
25017368300,123457.20907778949,98374.99992684483,25082.20915094466
25017373600,165487.18418421363,250000.99678762158,84513.81260340795
25017374400,208007.80270441083,242699.99608336238,34692.193378951546
25017374700,133063.80197526823,171332.9984671076,38269.196491839364
25017382200,134972.8272209442,149943.00119267547,14970.173971731274
25017383101,68591.31672487676,64107.001240228,4484.31548464876
25017383700,105912.41411173632,115950.0000120683,10037.585900331978
25017383800,166261.07623694692,132079.00083083168,34182.07540611524
25017383902,156602.85557934985,182880.0009624419,26277.14538309205
25017383904,177690.81896854338,98611.000077562,79079.81889098138
25017384004,128170.17167522747,136580.99983961546,8410.82816438799
25017385102,185517.17617143446,137344.00133950397,48173.17483193049
25017387202,153834.40457999372,188472.00085144595,34637.59627145223
25021400202,104265.30360572913,93701.99979624272,10563.303809486417
25021400700,92393.19513088561,166333.00042906427,73939.80529817866
25021402102,100478.47728970784,84529.00010580012,15949.477183907715
25021402200,92097.26269481656,145547.00022636217,53449.737531545616
25021402300,115085.15033887891,149732.00078175712,34646.8504428782
25021402500,135573.70471045544,120000.0005733036,15573.704137151843
25021403300,211933.90444768214,250000.99678762158,38067.09233993944
25021408102,161502.6852757828,144949.0007650168,16553.684510766005
25021409102,156251.182336257,201704.99761139505,45453.81527513804
25021411302,102039.62345838889,131861.00124394387,29821.377785554985
25021413201,100975.63640312212,82719.00023865535,18256.636164466763
25021413300,119604.6517062581,138124.9986163275,18520.346910069406
25021413500,113626.48863222322,71714.99947093312,41911.4891612901
25021414300,186681.21926040592,169631.9983934067,17049.22086699921
25021415101,156598.65489545572,147162.999785501,9435.655109954736
25021415202,148806.78100649512,142083.00022347659,6723.780783018534
25021417704,49163.30100352942,97707.99996115555,48544.69895762613
25021417802,98021.73964416717,44482.00113458807,53539.7385095791
25021418002,101995.96256334189,103858.99997701576,1863.0374136738683
25021418004,63098.40996736993,82825.99984671068,19727.589879340747
25021419100,117827.12318453066,126999.999888611,9172.876704080336
25021419300,110326.12529832614,102749.99995919026,7576.125339135877
25021419400,90272.88741574793,94106.99977872171,3834.112362973785
25021420101,106816.70705783703,112023.99989824602,5207.292840408991
25021422600,81546.7413661069,131328.00044327468,49781.25907716778
25021440102,160039.30958287072,139374.9995987289,20664.309984141815
25021442103,189055.0180699543,195694.0015973089,6638.983527354605
25021442104,142149.92542501303,149463.99950593582,7314.074080922786
25021442203,174309.8340237369,100734.99996112593,73574.83406261099
25021457200,127102.8709844099,215379.99704706672,88277.12606265681
25023500104,77852.08964637181,110446.00017926388,32593.91053289207
25023501102,136057.12506889302,213993.00545890577,77935.88039001275
25023501201,163789.46571069374,239832.9969220184,76043.53121132468
25023504101,115242.20907859982,167430.99910505774,52188.79002645792
25023505103,132720.51537105802,130109.00086150579,2611.514509552231
25023506205,92376.826898026,125490.9999375275,33114.17303950149
25023510400,77759.24451665544,58528.999703162925,19230.244813492514
25023510501,79401.34664240436,109766.00011321672,30364.653470812365
25023510503,89767.18811460954,54113.00277452603,35654.18534008351
25023510900,57440.16535227091,37558.00149959406,19882.16385267685
25023511100,89675.65974905914,99950.99982866104,10275.340079601898
25023511400,78988.239133805,73437.99863812729,5550.240495677703
25023511601,60162.942015176384,83076.99954672903,22914.057531552644
25023520202,159234.38667169362,119132.99974344262,40101.386928251
25023521102,97890.00210261112,94073.9996655912,3816.0024370199244
25023522102,105617.72028457758,106893.99993606735,1276.2796514897782
25023523203,105144.48901485273,177749.999711484,72605.51069663127
25023530200,98994.23847015147,71204.9993293421,27789.239140809368
25023530300,117195.45933640952,70203.99933446103,46991.46000194849
25023530700,130111.67563077358,111964.00022815073,18147.675402622845
25023542101,125021.54994610813,103391.00000033077,21630.54994577737
25023542102,148552.70443808447,99148.00014434043,49404.70429374404
25023543100,116210.77086810127,119749.99949308897,3539.2286249876925
25025000505,51602.03661235019,80556.0000540178,28953.963441667613
25025000603,52619.44460813614,33228.99937934552,19390.445228790617
25025000703,63381.888377258445,46985.001904583165,16396.88647267528
25025010103,63265.31203474319,44999.999071952305,18265.312962790886
25025010104,50841.80709250682,88610.99995102636,37769.19285851954
25025010206,54504.97430350376,60769.00113369873,6264.026830194969
25025010801,148436.20174009752,159140.99951824895,10704.797778151435
25025020304,67862.76024376397,189166.99899390372,121304.23875013975
25025030500,35843.757193924015,139191.0002176659,103347.24302374187
25025040200,49846.52780458397,138000.00028555605,88153.47248097206
25025040300,82533.98309021124,184879.00214701175,102345.0190568005
25025050101,58792.078578712775,65661.9995636867,6869.92098497392
25025051101,81641.50272644959,80000.00006716102,1641.5026592885697
25025060200,81304.99583751452,178063.00073987676,96758.00490236224
25025060700,45397.844488507115,23669.99852183435,21727.845966672765
25025061000,60306.006821630006,84175.99978830735,23869.992966677346
25025061101,69150.82071838998,24317.999672113205,44832.821046276775
25025061204,40625.773319766275,166692.0027756134,126066.22945584712
25025070501,99299.62097209177,224821.00169555703,125521.38072346526
25025070600,97538.48572236356,241007.9983168007,143469.5125944371
25025070902,69516.83991559534,126875.00008494896,57358.16016935362
25025080401,69635.40171459352,32526.000495333414,37109.40121926011
25025080801,54600.7121902917,38187.99803559453,16412.71415469717
25025081302,64612.232162166416,29961.99848965819,34650.23367250823
25025081800,67181.29501982631,60720.0010103501,6461.294009476216
25025090100,70432.28264328046,37197.99758746011,33234.28505582035
25025091001,61773.61854780981,89265.0001845804,27491.381636770595
25025091100,76967.26831355318,129731.99979224056,52764.731478687376
25025091300,46040.66695555603,60961.99987611981,14921.332920563778
25025091600,62838.36819216711,45321.000841899426,17517.367350267683
25025091800,65359.541485965114,41817.00007702327,23542.54140894184
25025100400,87687.02624118316,115906.00035219113,28218.974111007963
25025100603,50898.5781864815,140153.00101614124,89254.42282965974
25025101002,99486.63388725276,48667.00168998303,50819.632197269726
25025110104,42324.870418855906,79464.00046129953,37139.13004244362
25025110105,71689.76001819469,152018.99920447182,80329.23918627713
25025110201,61970.750221158996,70139.00067378485,8168.250452625849
25025110501,78253.917759017,147500.00009277568,69246.08233375868
25025110502,61712.14598714856,126249.99959374827,64537.85360659972
25025120103,122653.44680437837,247532.9977890362,124879.55098465782
25025120301,93083.37692119267,130246.00030460875,37162.62338341608
25025120400,128066.9515043644,163712.99912407095,35646.04761970654
25025130101,115230.62626718903,154528.00053063268,39297.37426344365
25025130402,66694.16003138138,107986.0000811196,41291.84004973821
25025130406,82812.19444343586,46462.9977048795,36349.19673855636
25025140102,81091.24848569065,128673.00031265279,47581.751826962136
25025140105,72645.51281488921,84999.99957809488,12354.48676320567
25025140107,71271.36777824463,106111.00008040808,34839.632302163445
25025160601,46193.12880382053,108605.00001615453,62411.871212334
25025170102,45116.481149471336,95022.99999548604,49906.518846014704
25025170502,82630.62385891612,67375.00074971907,15255.623109197055
25025180301,91210.26442974144,139553.999989211,48343.73555946957
25025180500,70997.66936171414,113213.99973766156,42216.33037594742
25027700100,113614.21650802757,115420.00022592727,1805.7837178996997
25027702202,113034.6591094587,79582.99970879579,33451.65940066292
25027703100,134744.96515882664,63356.000852670986,71388.96430615566
25027707100,78661.21324144307,62765.0005672951,15896.212674147966
25027708100,104144.56910903483,101161.00004907185,2983.5690599629743
25027709201,115191.675676172,93488.99993638106,21702.67573979094
25027710200,90852.9824193734,106369.00006106382,15516.017641690429
25027710601,98501.82979703508,67565.00068694784,30936.829110087245
25027710602,76976.13511476031,57194.00115198064,19782.13396277967
25027710800,67210.2284821042,58562.99990898773,8647.228573116467
25027716102,91511.74303523664,99044.0000779227,7532.257042686062
25027716200,62226.246656075244,77934.99865633016,15708.75200025492
25027719100,135884.88230032756,136026.9985652567,142.11626492915093
25027723100,122664.94418813632,85512.99999776878,37151.94419036753
25027724100,135273.34697468096,78988.00052553331,56285.34644914765
25027729200,147932.70882902693,104091.00001010882,43841.70881891811
25027730500,78968.36394850782,71667.00091316935,7301.363035338465
25027730902,117425.80616491186,82696.99967227149,34728.806492640375
25027731102,87453.80433029606,119429.00066892299,31975.196338626934
25027731400,51646.23511245376,37620.99997488166,14025.235137572097
25027731602,76971.65458165864,28234.99895168685,48736.65562997179
25027731802,68170.36754690416,32155.002928015077,36015.364618889085
25027732001,79848.5471489342,32952.00168794727,46896.545460986934
25027732202,97675.95354466651,82317.99989050823,15357.953654158278
25027732600,55028.445502211136,48438.002556348554,6590.442945862582
25027738100,126014.61695240089,97902.0002691615,28112.616683239394
25027739101,171940.265355894,116353.999901853,55586.265454040986
25027739202,126590.94135617747,106969.99998460339,19620.94137157408
25027741101,144382.59480631145,181606.99932096235,37224.4045146509
25027744300,55677.57488666352,64630.00111395426,8952.426227290744
25027745100,132613.36258238382,115215.99972742368,17397.36285496014
25027747101,109446.75108304311,88427.00056996335,21019.750513079765
25027749200,138199.37664412777,122268.00018060788,15931.37646351989
25027750300,147679.21847106155,99558.9999465399,48120.21852452165
25027752101,107497.4953044483,146033.0010890713,38535.505784623005
25027752102,163773.24623978132,153770.99958690992,10002.2466528714
25027753200,105037.87755948938,91893.99937804125,13143.878181448134
25027754300,63965.359246061096,49318.0016454542,14647.357600606898
25027755100,130608.71728116523,58934.00042208721,71674.71685907802
25027756102,136625.68733938693,127314.99962950178,9310.687709885155
25027761300,119531.3400512276,114904.00026461577,4627.339786611832
