GEOID,prediction,actual,error
09110400101,114986.23100846849,67398.00140879722,47588.229599671264
09110415900,60460.78110808308,42211.99986900463,18248.781239078453
09110416100,67456.13050787372,47030.00165715462,20426.1288507191
09110417200,71686.16616521373,50312.99813838838,21373.168026825348
09110420700,116040.66305441118,115391.99983982294,648.6632145882468
09110430201,115312.21556720028,133866.00003889832,18553.784471698033
09110430602,160834.0283082068,132877.9997761525,27956.028532054304
09110430603,105877.66217938889,57222.0008016397,48655.661377749195
09110430604,117879.72305242252,117135.00012445766,744.72292796486
09110462101,242505.69235989987,143344.99937242834,99160.69298747153
09110464102,158253.1764344569,100518.00009870974,57735.17633574715
09110473100,116276.70334139628,117668.99954493057,1392.2962035342935
09110473400,102957.00975723144,83392.99938031411,19564.01037691733
09110473501,91791.68208909513,134470.00005640942,42678.31796731429
09110473602,137675.04233154876,84791.99944525941,52883.042886289346
09110477103,132474.67815247338,125648.99985432002,6825.6782981533615
09110480500,105200.05712545766,94687.99987359995,10512.05725185771
09110480600,67619.80105334525,62829.00060816755,4790.800445177694
09110481300,98511.85797245348,105565.00000788196,7053.142035428478
09110484200,141038.82980610698,121087.9997952447,19950.83001086228
09110487400,115627.12619821183,166925.99795404763,51298.871755835804
09110487500,133631.06515628297,119394.00037040388,14237.06478587909
09110492600,169162.62941096848,123263.99971201748,45898.629698951
09110494202,143151.95055172802,105624.99995414421,37526.95059758381
09110497400,165085.03203564393,214750.00051106623,49664.9684754223
09110497500,155539.98828913586,127985.99996596824,27553.98832316762
09110497700,146818.53781461914,216016.00297657633,69197.4651619572
09110501300,44200.93826522775,21264.99799853652,22935.94026669123
09110502500,60251.25653351184,27211.999863312492,33039.25667019935
09110503300,36491.51679015005,38684.99844505031,2193.481654900257
09110503900,82127.58754392099,59625.00113954894,22502.58640437205
09110504100,70681.90224483848,43124.99759835022,27556.904646488256
09110504300,55934.13769434953,41087.00016315583,14847.137531193694
09110504800,86003.19712570036,56768.99857917051,29234.19854652985
09110504900,68163.22108187809,50563.00069149356,17600.22039038453
09110510300,85778.55038368833,41936.99941721383,43841.5509664745
09110511400,136718.79758940518,101032.99996732695,35685.79762207823
09110515101,83500.0652684449,136290.0008504971,52789.9355820522
09110515102,124830.7826328945,91711.00008967253,33119.78254322197
09110520201,155030.4270689335,180499.99833782972,25469.571268896223
09110520202,144688.62317076494,181749.9993202311,37061.376149466145
09110524300,100789.93215122899,97999.99977941348,2789.9323718155065
09110524501,97981.25871985209,57704.999913375395,40276.2588064767
09110524700,77167.56081005695,79532.00087294914,2364.4400628921867
09110526102,157075.20569229362,138928.99949801032,18146.206194283295
09110530400,135835.55224949215,77628.999749688,58206.55249980415
09110535101,146594.1164248637,124022.99936823826,22571.11705662543
09110535102,135895.15423913463,92459.00019914666,43436.154039987974
09110538201,130435.27557967906,111934.99974935211,18500.27583032695
09110860100,154326.95096837802,122499.99959232524,31826.951376052777
09110881300,122734.89176111415,52137.002249034376,70597.88951207977
09110881500,113552.04874301919,57433.99983236177,56118.04891065742
09120060100,142305.3360001906,185520.9997953437,43215.66379515309
09120060400,204385.54061021196,250000.99678762158,45615.45617740962
09120060600,147089.49665469694,201058.99959228592,53969.502937588986
09120061100,173099.04727976385,187058.99801588999,13959.950736126135
09120070200,79947.66531957104,67083.00019501586,12864.665124555177
09120070500,62639.18920093123,38028.00087919453,24611.1883217367
09120070900,78162.92257985148,26042.000404892227,52120.922174959254
09120072100,100972.71161068074,63113.000421316414,37859.71118936432
09120072200,107500.84023892361,72115.0011992765,35385.83903964711
09120072500,99077.21965174755,68587.9997753222,30489.219876425355
09120073900,65772.78744627768,50388.999291592336,15383.788154685346
09120080500,102394.97211577777,84896.00024812242,17498.971867655346
09120080700,61970.24649258544,84860.99994960333,22890.75345701789
09120090300,160410.4485476834,152174.00031607208,8236.448231611314
09120090400,140171.3414494687,146533.99892352312,6362.657474054431
09120100200,158482.34053183475,151457.9987541436,7024.341777691152
09120105200,147802.140026135,192009.00025656205,44206.86023042706
09130541500,71964.31565703457,65900.00100446037,6064.314652574205
09130542000,104335.52160083954,100956.99991879091,3378.521682048624
09130550201,136276.8656124298,133893.00106875363,2383.8645436761726
09130590102,146879.1708276578,105179.00003753696,41700.17079012084
09130610400,155909.50118276372,145624.9986191736,10284.502563590126
09140110100,64739.118738643454,80199.99945844215,15460.880719798697
09140125300,62145.903421482806,89855.000377262,27709.09695577919
09140343101,98837.76851843431,143750.00009135262,44912.2315729183
09140343400,148086.6907003555,154657.00217796245,6570.3114776069415
09140345100,93121.54098864747,80140.99988104115,12980.541107606317
09140345201,94312.54018431202,92500.00031738624,1812.5398669257847
09140350200,64874.74250195781,21797.00017940199,43077.742322555816
09140350300,51451.6603771271,46563.00108274647,4888.6592943806245
09140351400,83868.09790705395,53544.99725666604,30323.100650387903
09140351800,84207.4533663436,62434.00081618619,21773.45255015741
09140352000,96507.20972545374,77082.99921688357,19424.210508570162
09140352200,68541.69798749042,41481.999955137195,27059.698032353226
09140352400,103564.23360999665,53270.002696437514,50294.230913559135
09140352500,75083.37352671378,54697.99955795503,20385.37396875875
09140352701,61367.66339579878,55737.00012943808,5630.6632663607015
09140360300,96522.15220024549,86124.99928394367,10397.152916301813
09140360400,104112.90656464953,96471.00018377996,7641.906380869565
09140361300,129053.76609020463,110624.99983330071,18428.766256903924
09140362101,122709.94983227004,91250.00007143013,31459.94976083991
09140425400,127153.17461590942,94175.00019037134,32978.174425538076
09140425500,95860.42960145406,72472.99903445962,23387.430566994444
09150825000,128333.6772569556,94946.00022247835,33387.67703447725
09150890203,132734.8642709517,89375.00007071861,43359.864200233074
09150901102,108708.19293854211,96549.00004948195,12159.192889060156
09150904400,98323.17259005483,70536.0006511548,27787.171938900035
09150904500,94589.17480818575,81607.00026494179,12982.174543243964
09160262100,125722.69151511654,106951.00006452504,18771.691450591505
09160300100,118796.02005663587,115480.99998871684,3315.020067919031
09160300400,117597.98559918298,119354.9997011076,1757.014101924622
09160303100,117556.23357030947,110999.99998073207,6556.233589577401
09160310200,44571.24062819895,59256.99943164178,14685.758803442826
09160320200,107989.77620430809,79658.99938910919,28330.7768151989
09160410101,157698.8687988604,156154.00101671444,1544.8677821459714
09170140500,64613.77280569842,48438.002556348554,16175.770249349865
09170140900,81808.28990835871,47682.99885223324,34125.29105612547
09170141800,110286.14662969406,73095.000720468,37191.14590922606
09170142100,83284.55781239469,42368.00254618972,40916.555266204974
09170142300,94128.99666287917,29072.001419390755,65056.99524348842
09170150400,100257.5374450277,97451.99979766575,2805.5376473619544
09170154500,81602.21631638352,56977.99880470027,24624.21751168325
09170154800,105515.39489473336,115345.99999455718,9830.60509982382
09170157300,195808.4510858469,156515.000602871,39293.450482975895
09170160100,207575.52699798596,210929.00423858242,3353.4772405964613
09170165900,163389.87639170882,140305.00037676803,23084.87601494079
09170170500,124690.27181868226,112386.00031354214,12304.271505140117
09170171100,102128.2944162413,86462.99968391263,15665.294732328679
09170171400,42088.54807332744,58140.000467347316,16051.452394019878
09170175100,120225.4014352854,82249.9994788586,37975.401956426795
09170175900,105114.18051717588,98036.00017062687,7078.180346549008
09170180102,101214.64622159951,86783.99998096918,14430.646240630333
09170180300,70775.07730204164,59374.998586443755,11400.078715597883
09170180400,115804.67284570534,89134.99991744691,26669.672928258427
09170180601,111052.46434269186,113043.00008873378,1990.5357460419182
09170184101,101687.50356123192,68589.00134090705,33098.502220324866
09170186100,143033.75697537133,120885.00012588069,22148.756849490645
09170190200,165394.76913854253,176528.0013245228,11133.232185980276
09170190303,142135.33202528543,130278.00032504498,11857.331700240451
09170361500,90559.682775191,41453.997359697,49105.685415494
09180690700,100260.56975848039,43234.99895737899,57025.57080110139
09180690900,167180.10103448847,93732.99972398466,73447.10131050381
09180693700,98818.68501181636,134476.00061257518,35657.315600758826
09180696500,83616.68432478658,65890.00007751744,17726.684247269135
09180696701,88814.04086132621,34643.99945450894,54170.04140681727
09180702300,97808.05562663762,72286.00084820429,25522.054778433332
09180702700,81497.06665887905,81405.9993080758,91.0673508032487
09180705101,136659.18087085706,101614.99997078817,35044.180900068895
09180714103,141337.91791021364,140234.0011599261,1103.9167502875498
09180870100,113734.85360983321,106593.99992858905,7140.85368124416
09180870502,96613.63416974305,86458.00069333173,10155.633476411313
09180870701,140042.5136032257,107720.99981982644,32321.513783399263
09190010202,227117.78011162978,231912.00355448277,4794.223442852992
09190020200,207631.68536948517,250000.99678762158,42369.31141813641
09190020500,231302.4271732889,188631.00233382336,42671.42483946553
09190021000,124892.21837129159,160192.00120206352,35299.78283077193
09190021501,62445.94890445733,52155.00097175051,10290.947932706818
09190021502,111442.64483674138,73703.99972856001,37738.64510818137
09190030400,157992.17433460505,250000.99678762158,92008.82245301653
09190035300,188195.99883407028,250000.99678762158,61804.9979535513
09190042700,99535.88035154855,92308.00019476887,7227.880156779676
09190043400,66753.42620197481,97762.99990422466,31009.57370224985
09190043800,108306.24331242523,102589.00004048183,5717.2432719434
09190044100,69005.28440156666,90364.00042615873,21358.716024592068
09190044200,85958.48900546097,74423.0000956808,11535.488909780164
09190044500,65261.43224536597,57500.000058622805,7761.4321867431645
09190044600,201506.1632765516,250000.99678762158,48494.83351106997
09190050200,246071.96104634285,217856.99835279133,28214.962693551526
09190050400,147629.93555272423,206799.9970909433,59170.06153821907
09190050500,255328.48909722682,250000.99678762158,5327.492309605237
09190210202,70831.6451371182,66489.9997242514,4341.645412866812
09190210600,99046.51651145465,63698.99877033027,35347.517741124386
09190210800,146338.54045385687,93399.99978748716,52938.54066636971
09190211300,161028.75622415234,143288.0014533065,17740.754770845844
09190211400,111759.8119361,95570.99997723376,16188.811958866238
09190230300,158918.88762090093,149318.00070147478,9600.88691942615
09190245400,192217.79722319372,217887.99975342385,25670.202530230134
09190245500,227680.93098218433,210155.99592018872,17524.93506199561
09190253100,107398.88749039258,66705.0005059469,40693.88698444568
09190253400,145971.2663538893,107833.99998404752,38137.26636984179
09190257100,152632.3756433259,107374.99996708239,45257.37567624352
09190425700,104426.79586112316,82042.99943871744,22383.79642240572
